timestamp,test_id,num_macros,num_std_cells,total_cells,num_nets,seed,overlap_ratio,num_cells_with_overlaps,normalized_wl,elapsed_time,train_time,wl_loss_time,overlap_loss_time,density_loss_time,backward_time,optimizer_time,eval_time,skipped_eval,tag
20260321_175445,1,2,20,22,496,1001,0.22727272727272727,5,0.5133151463903435,14.334853357999997,1.4902100409999974,0.23770428700009916,0.19819988899990193,0.008293580000163558,0.8604231859998492,0.13501895800004604,0.0005816199999983951,False,density_off
20260321_175445,2,3,25,28,642,1002,0.6428571428571429,18,0.41588872095428003,0.9637493350000028,0.9632027169999944,0.16371151599987144,0.16179271200003598,0.006842844000011894,0.48710504699993606,0.10361342600001677,0.00046295199999946135,False,density_off
20260321_175445,3,2,30,32,535,1003,0.4375,14,0.634988510345701,0.9786324740000012,0.9779860290000002,0.15394107799995993,0.17694711799996554,0.005837947000095767,0.4928168040000571,0.10687623300002969,0.0005610290000035434,False,density_off
